"","WT.RT.1","WT.RT.2","WT.RT.3","KO.RT.1","KO.RT.2","KO.RT.3","WT.COLD.1","WT.COLD.2","WT.COLD.3","KO.COLD.1","KO.COLD.2","KO.COLD.3"
"Krt79",6.51733973939025,5.0817640234546,5.73496755276205,4.71985052037941,3.62514717990037,4.00639969126936,4.35559281328515,4.09077031920806,4.14460228671467,2.85433396957626,3.84332480200733,4.03709590086493
"Adcy5",4.99413592989179,5.2789047553657,5.42212291640441,6.65597677590685,6.3634135525486,5.95722673046258,4.91702678963816,5.54519432767403,5.00567893142314,5.20924234245562,6.03592725907708,5.54415775481897
"4732491K20Rik",3.99943470043098,4.12523445132479,4.53445400629516,4.49814428039249,5.21390233619946,4.90625111124471,3.79713252432787,4.23322932233895,4.07197580128572,5.08244297583186,5.26188096428902,5.065532812216
"Adamts10",5.35572196260371,5.2265448051822,4.91006373230172,5.0054716464889,4.98214913342981,4.8040371471982,4.8267834579856,5.03254908711304,4.66971286731184,3.68133254792104,4.0264133048546,3.65353511884977
"Cnst",6.96075982952221,6.29864108504979,7.21714332270985,6.56537253046644,6.60995195152694,6.79349772687577,6.90299391677374,6.7449539396752,6.97032615215109,5.20230458169686,5.61677698228529,5.88077534322462
"Zbtb7b",4.46278673315694,4.52310486471082,4.61355444390018,3.6601521659488,3.37672364125686,3.15109763095712,4.26553441952168,4.27131439134419,4.56077117191808,2.75245615999525,3.29958910138086,2.85725319880997
"Coq3",8.80316409066845,8.42908268482528,8.9016615558033,7.90623224344827,8.08074692201321,8.28490272104286,8.04512194659836,8.20507163378138,7.8124908616898,6.43277571622346,7.20172090864491,7.26658403415057
"Hcrtr1",1.73712626337077,2.43570111702012,1.71923217789506,2.12159654296481,1.82951593117552,2.25901405586442,2.1768033113005,2.37374693949968,2.78945548216337,3.45477878215727,3.55477348492851,4.38292968796451
"Fndc10",6.53298629089283,6.51248143251667,6.77964274791282,5.70363208573348,5.57934872810315,5.51292908700832,5.16167059531075,4.89743776186808,4.91837055316683,4.58669807426003,4.35025777805214,4.95234362186783
"Gys2",7.84961420182844,8.3240995195367,8.56669335831431,4.539103499554,5.41265945037043,4.69041562683639,8.33458367266406,8.43197304021422,8.46305846138009,7.269642012604,7.24067028466946,6.46789201748313
"Gramd1b",7.95219241693838,7.42457308243833,7.66213567045587,6.58186498455053,6.81775479804138,5.89177923598459,7.12073974227096,7.11118117607926,7.19877421991299,7.03602792289343,7.78847657361508,8.19041898911915
"Lctl",6.26085262447906,6.739813431399,7.11421518965758,7.61417681734066,7.69021077280289,7.90084294507474,6.729814271169,6.82197336882297,6.76374887716276,6.47634220006505,7.1736098519567,7.7111157241085
"Acaa1b",5.05480416192454,4.18606378518276,5.08920542963132,4.10232416996639,3.41397706230169,2.94320354095424,3.9792619386897,3.8692683477527,3.55971055943569,3.15280647994895,3.82257255921012,4.02481281778731
"Igkv4-57",5.62751818954548,6.3326636751137,5.06091654667872,4.72700510123619,4.01993145079491,3.98401005764591,5.63547119014529,6.75403238288202,5.37481597361409,4.17496941556721,3.50563736685578,5.12931257933123
"Gbp9",6.02784071525071,6.04429844022234,6.37036611946582,6.07001399575856,6.9899026436227,6.26266732755858,4.81653508354344,5.21581784880758,5.04547911819673,2.94026797912572,3.63280422851217,3.49175954177039
"Aplnr",8.41226565419458,8.63664011694569,8.30231611042018,8.59373965089015,8.38655163408173,8.34088367462204,5.72426922554394,5.48380630112509,6.35651608820968,4.27136066597448,3.85831539394216,3.31319239788015
"Aloxe3",1.94844344528929,2.40845096518732,2.15417005940549,2.09983866281962,1.99477693992953,2.00819230243025,2.7578390119036,3.15295380731553,2.52680015337858,4.72818357224219,4.71950977009663,4.96322621771037
"Cd52",2.87617640226245,2.31213508207154,2.82925950729209,3.4289795678632,4.25790791410352,3.45087135800816,3.03776688294408,3.57074065628311,3.26858242555664,2.51044461580077,2.58355907328368,3.16738571261499
"C1qtnf9",7.06847078318275,7.04888369795184,7.26357475665258,7.37962136508838,7.23323484219758,7.6371235784955,6.95365647300793,6.88532204212337,7.27690987207083,5.96717936412848,5.95794536881822,6.23727689555643
"Rasgrp3",8.34355365017918,8.18376706209994,8.2621247560614,8.42087788351411,7.90166756456875,8.22209328985606,8.10071942999864,8.03751376298637,8.55364779585405,7.70339893199911,7.24130133825201,6.63546414799464
"Slco2a1",6.61346268763355,6.65393002980736,6.01026653852378,6.67889837884552,6.45854406122534,6.13842802440541,6.12701371961631,5.35142366428963,6.07836023527549,7.01445043493383,7.22547228326969,7.18293935254825
"St8sia6",5.60139761810644,5.76531481283156,6.05624691227601,7.19561082332099,7.44106153741345,7.43909972749093,5.82847552352062,5.52536122231968,5.84919815187252,7.16931482402743,7.10683127012832,7.07164435637039
"Ldb3",4.26962005713988,5.47467719878548,3.92274562053513,7.68234607894551,6.53478926792565,5.64288732985156,5.62339360405777,6.37573155964717,6.87511979034453,7.67405207327512,5.85007056647764,6.94309185930701
"Dhrs9",6.9828830847196,5.91309442149586,6.02399719044408,3.58128955626404,2.76286502257829,3.57187586889293,10.9958246341973,10.8491354194904,11.0834795470019,10.7143355216626,10.8588596906406,9.94910768823939
"Tspan18",10.0992516644406,10.2173634751172,9.92044136184478,9.92039820736141,10.0146004849133,9.48863914147874,7.79130070725595,7.86269411577338,7.95249602036231,8.80813755979001,9.13368544965315,9.39703758418153
"D630039A03Rik",1.72691113354954,1.82461688115199,1.93558725946137,4.125147550425,4.08551510124189,3.89862611334525,1.53461876551585,1.75649942951776,1.62902014297793,2.19971431982622,2.08797914477644,2.77557116202806
"Ifna15",3.52101480105026,3.2295453034002,3.20932830621278,3.20002045802271,3.57756180008048,3.86876556312604,3.869744409991,3.99242732657701,3.9906233426839,2.84078219493563,3.26775391261535,2.68017868846624
"Igk",5.57330771308619,7.13832729931169,5.38959131844997,4.44900994414994,4.30133143315144,3.8231721904946,5.96761164114278,5.77115902958735,5.59495443018985,5.25995490840827,5.22452659860773,5.30489289476071
"Clec1a",5.46901443172758,5.55479405215288,5.85678040975872,5.9219155619728,6.22627077735183,6.13017458932348,5.47589587724877,5.21092061819802,5.84042928364425,4.65466573244943,4.50227753252299,3.93438066732041
"Slc35g2",2.86258062991168,2.98366754023556,1.91498014804704,2.95519883143892,3.06900915110139,3.28928364831085,3.70038861790668,3.17477956630079,2.75113066939069,4.54442671087155,4.09043566639182,4.35936369546488
"Olfr1372-ps1",2.26558191678456,1.79033628057812,1.99807191122631,2.15715030713636,2.01704171418732,2.21709383895323,2.76120823964566,2.28407528337936,2.48774440331526,3.40009749412624,3.715299646821,3.73896912985346
"Olfr1411",3.92424465555069,4.02035673931919,2.76383575580114,2.20046669994621,2.15079942831686,2.52620464545672,2.75643469156722,3.18477368621531,3.49401719231274,3.43329769349588,3.18583366588436,2.31744889087426
"Olfr313",2.2412946251089,3.40087101511104,2.83230643199398,1.14556354322459,1.59726761864879,1.24725383683142,1.01149369643662,1.82484074774916,1.08200793558789,1.68330375753022,1.57738860770481,1.32462433098238
"Olfr1502",3.92945655007394,3.89002666132313,3.84689240422218,2.47263291450886,2.92552554312946,2.51661805667977,2.26307646516193,2.8893757458444,2.41105990288586,5.13840666785868,3.14335286432,4.01141453973902
"Ahsa2",6.93859105522052,6.69278378014487,7.2892266599574,6.41607667324874,6.88172376622822,7.09825543643253,8.94574522193133,8.3045499626,8.22467233343792,6.93774996769868,7.24864537190565,6.34496653587728
"Krt222",4.98323865872827,4.55488201047359,4.98648792061165,4.57812418380607,4.62017994172408,4.28642057818264,4.38129198145703,4.73902979220141,5.12773809155574,3.57429685417449,3.44917911872171,3.57061699928154
"Acot1",4.56164533782837,3.52083634166628,3.65238890123907,4.08316990169054,3.20620257348258,4.31638756401261,3.28031677358531,3.60867829918484,3.99802732777607,4.81581007500863,5.23615615094694,5.73644357928785
"Colgalt2",5.00777556389471,5.16855751496291,5.18104083149748,4.74123151020149,5.00687890291425,5.12492511734552,4.6654791979625,4.33927392791787,4.66596562895292,3.02293034808126,3.52104243685411,3.3865821614051
"Zfp346",5.43008194945866,5.38112608956933,5.4286828939306,6.01288082467791,6.21312740296894,5.98204997255337,6.48485865135727,6.62436454649751,6.36839122985715,6.15007010358801,5.67904406307692,5.73000512181295
"BC035947",3.93255042838146,3.97899897925862,3.09013443914546,2.9291266436247,2.02837013711268,2.36860965010251,2.96396982477855,3.61516387882522,2.99903364739263,1.90136573642925,2.04865064399774,2.64234797643257
"Letm2",5.76895568541368,6.85960663620845,6.65694213149024,7.6681775348841,7.45751659249588,7.45380822001118,5.17557442999017,5.11064085092589,5.29266822539502,6.22809851501398,5.71025362684904,5.48405243537072
"Aoah",4.42919790063394,3.99991618978842,4.09607050414993,5.02204871577055,6.05039066932005,5.42096140777272,4.78241917232002,5.41042460637328,4.77840153351037,4.8732367118474,4.76505103795659,5.40530553736597
"Olfr519",1.90879425390209,2.25627452808008,2.06718043248751,1.15588169158783,0.771092223378925,1.14603272503266,1.28272251996875,1.5571734279711,1.27541756654683,2.51224308037124,2.28926721655703,2.22628497110631
"Pde7b",8.58885302606433,8.30223411845708,8.46705035160952,7.67410532593785,7.65842255769065,6.94551114774231,9.14139322112199,9.40007092546612,9.64573781382801,9.00901262447406,8.68762108779266,9.22162580621597
"Tor3a",5.45887043367518,5.38189973307097,5.40895033953991,6.03683989942309,5.78152039739493,5.96338884005656,5.33438837553225,5.69228119086413,5.4344747839417,4.81406524700811,4.93984193935559,4.55345368736446
"Mpzl3",4.72152590558248,5.02806246771537,4.92893035909625,3.94971887111428,4.0488753102904,4.25355641551395,6.56808529544901,6.07254242329361,6.15245191298738,5.54062167570075,4.89726449317971,4.99384857128793
"Casc4",3.93459464344929,4.00136676369919,3.62572449329002,5.09762112362413,4.2926671178606,4.59359132533481,3.579179711128,2.93632015907309,3.03028572943237,4.36346473979905,4.47495292702407,4.76599564643576
"A830018L16Rik",6.13026283160234,5.84848102147165,6.09166189867414,5.00363829429605,5.01318760733519,3.83484607413631,5.84453507184923,5.4749040660912,5.47539466236419,4.4424954500886,4.47066080881776,3.51963026012202
"Negr1",6.81356259578579,6.88058125350136,7.00330646367304,6.44767726780423,5.91722197652824,4.870361226766,6.06117922030413,6.26431583418771,5.68043019288493,5.78930282505156,5.61506778847625,5.7474569121137
"A230056P14Rik",3.31570127131332,3.19143511537574,3.74390751807576,3.392185396239,3.36266044519482,3.43424115415702,4.09694620012002,4.79216645739647,4.40566446562124,2.94344779842851,4.20498079997927,2.9277739564692
"Apol10b",3.13091013369267,2.80117330546594,3.56381153968076,4.45749912089709,5.45305430246462,4.23168566577474,3.45430623946757,3.31867595412765,3.44492251148387,2.55847661102502,2.2566177650346,2.67592705176398
"Lgr6",8.590570425346,8.7999213406923,8.60625726468883,7.63014727846506,6.79078918238676,7.36920050423406,9.5520427977419,9.49735819991784,9.73572671453448,9.2159550359418,8.61007243826321,8.07045847419803
"Syt14",1.58738181676261,2.24883980885329,2.50802283742894,1.38043487949702,1.31842464087556,1.50234210344684,2.75642583998794,2.80306243839683,2.83500417124727,1.58186513486313,1.47188136219765,1.42822140187219
"Dcst2",5.59108396576395,5.40951019100591,5.65431508828394,4.0006589982564,3.47687576878375,3.72838025437846,5.16635909603974,5.04443411186537,4.86684049484025,3.54001046763736,3.52584725961445,3.48033327135993
"Fam102b",6.60631694617339,6.99940395610901,7.12765268305548,7.6065450258733,7.64950019533577,8.03404947356568,6.34229738608907,6.17926366950447,6.21239635655849,5.44876919150607,5.92002980033751,5.88861941603063
"Trim67",5.81536067168234,5.46268882906556,5.23908246065117,5.40755675687954,5.66368739975571,5.60059774757414,6.55712349531365,6.44108233466439,6.87515548898525,5.70951247948148,4.81053642111735,4.34467356983334
"Cox6b2",6.47672525228622,6.45422593756538,6.63504175085413,7.9513072421734,7.71655365013006,8.32516513243567,6.7812173684163,6.40356347385221,6.57408390686373,8.11774723797087,7.46103329810679,8.1140715794637
"Scgb1c1",2.51862456541515,2.5505276411711,2.49669283876078,3.59258523284786,3.20002726495141,3.34190304512365,2.90359085294847,2.35467755236091,2.63976066235793,3.80865730540714,3.19043307769093,4.26088455167729
"Prss33",3.29225200288851,3.03635297467968,3.03704382012136,2.40504172194034,2.35726753424087,2.53028132023254,2.45037270362941,2.62974147851841,2.70610107062347,2.9458066957978,2.89342363597581,3.35782778146633
"Speer4d",3.71277188481598,4.4856651218831,4.97098432339182,2.6469173362708,2.00775449764376,1.44392937643584,1.69584124475099,1.77706812850423,2.28961503606466,1.43191369800818,2.27168204438657,2.08488040060938
"Ccnjl",3.22901144619587,3.11899697970309,3.59071212418714,3.97088521015244,3.68639574755794,3.76951967862713,3.83503254442949,3.40532616693345,3.96772334119587,5.36455047244101,4.61913997369077,4.6556177465609
"Ighg",5.49628124345454,4.72994230307326,3.97506630006734,2.1220827165163,1.23256459924539,1.92335058057982,6.22261767944963,5.51139829646264,5.40274375653907,2.20479443586065,5.85006036058925,5.55040187873628
"Gm5144",4.61026364617377,4.56656032409576,5.24854457186696,5.11571265483375,5.44220173860849,5.8459984848676,6.54584832389343,5.81193820403758,6.27041604303128,5.09208373247182,4.32584883574204,4.27168496841305
"AB124611",3.82754925195228,3.9355582961655,4.46441602751239,4.94124408466405,5.8235226548974,5.3929464947671,4.70590736870752,5.03268551590921,4.84988732686547,4.34562581935256,5.72574922217042,5.79326599399848
"Odf3l1",6.43407495570337,6.67366430113405,6.56160361066459,5.22792785322196,5.07600686450695,4.04129096244268,4.32171889321856,4.75774959802972,4.3037202446786,4.39224139598477,4.20780655844611,4.08885832348863
"Ighv1-19",4.74659400247048,4.62096017045324,3.86463309669628,3.21727274321075,2.74598940156488,3.06981014762724,4.87414995546849,4.58341993596666,4.06725018331235,3.32798248859666,3.1773713887452,3.96920214442143
"Igkv4-72",5.97218550953356,5.33591196786785,4.31265359696454,4.45713248997221,3.15794372122471,3.12929873789799,5.5235053727714,6.70793654937939,5.00202544566562,4.35173545043831,3.38215064181361,2.85368827028092
"Mir99a",3.30372989164297,3.50307036048802,3.41627745614888,3.04590924646041,2.15796830403646,2.20822859107006,2.83024851798303,2.36275863604059,2.15806020134592,3.58800437003102,3.37544445492577,3.45642841083726
"Igkv4-91",6.57529070523265,6.82824199026839,4.6420407926743,2.57348497819078,2.72035984119759,2.76847631333476,4.92274386056914,5.72641139694596,3.17186019006847,4.49592808265757,4.02630972689612,2.70909268134441
"Zscan4a",3.98036059033459,4.61995221754738,3.75824009997795,2.68749177591787,3.4652281401247,2.83942766455103,2.18909271296242,2.45455042484007,2.0824057711903,3.22219926483483,2.92146674658929,2.32479102595819
"Lncbate10",7.89907769461222,9.02638933633248,9.7552203360964,7.0053954568596,7.35224205843645,7.66040318264477,9.90571409753376,9.98620407378663,9.82891003891335,9.83119380248195,9.84240101997395,9.62730560320795
"Ttpa",3.02730243664645,3.99186806911686,3.20140563468515,5.05126608062528,5.093620361907,5.95095312777197,5.1665899920213,4.85208490919183,4.89126652410123,5.38876416888556,5.86641050785313,5.76354212121989
"Hist1h1c",7.99678458431815,7.06107644288463,7.35431451672388,6.80031141535244,6.63444215990812,6.55996984946259,8.06479493326717,8.01431690419483,8.27751754211655,6.42596107379137,7.29196788044866,6.97400302721104
"Neu3",2.9221783806742,3.3862863343948,3.56811344352791,3.6372526843741,3.80727166396356,3.94363122837044,5.76351222622822,5.57530615503852,5.23324713894045,4.11885981219659,4.46794850565169,3.98280789473861
"Lurap1l",5.59718538379868,4.86954521438353,6.00707814655621,4.95734775646842,5.917449245575,6.0086104144144,5.83144703921453,4.94687747928168,5.18461870801572,3.75747667701071,4.0451583030875,4.47811205755222
"Mtg2",6.19626993963284,5.02141782096845,6.40706521140561,5.83649775866143,5.99989698226172,6.04498649378734,6.29933036880448,6.42273266401851,6.25191847069661,5.06574730916375,5.19855815230645,5.32591960371728
"Cntnap1",7.79822701058962,7.57619557061173,7.41959764320408,6.54867368817455,6.24441837549903,6.03409378796379,5.70965202564417,5.77990216565471,5.73384593130138,4.81846996685158,5.06391883122145,4.88031229830881
"Ppp1r3c",8.17852771470552,8.51146423191588,7.79480541162666,7.51421811151903,7.97975224252406,8.23717364873516,8.73241378707083,8.78493190071469,8.84950289959789,8.17626914150008,8.0799042368627,7.08245407888344
"Slc4a4",11.1520645232402,11.0514133738142,11.0889918322228,10.0563782161323,9.94285702945117,9.70507890816548,11.487200676186,11.3640350361136,11.4717913424078,11.4835504799412,11.4262938957283,11.114442695884
"Pdgfc",6.29972073939998,6.10712558353124,6.42204513119926,5.01302133726909,5.65234978885668,4.83732437098294,5.21540051596089,5.12498881818244,5.16270344036272,5.12854944546201,4.75481038696289,4.477831910146
"Dclre1a",6.83455823861366,6.64406051525218,6.95682931150762,6.41514079306325,6.2123348714309,6.38237729571294,6.83252179292839,7.04973321544683,6.9481212959269,6.19405106391207,6.05150872246273,4.82571053249228
"Cxcl13",7.16774788883464,7.37624694079822,7.46508988060524,7.48385987594939,7.0162191491887,8.27685588427541,8.74083074833251,8.51579675597539,8.33168390770155,9.92487405914649,9.84746229344392,9.56421684595136
"Hebp2",3.84171019860116,3.26007655096647,3.52161909470742,2.59810043649566,2.90103423482174,2.90846376751692,5.24572108733528,5.10989291097877,5.23818395152717,3.74716746762756,3.35227279742857,3.60825791888102
"Extl1",2.55876355794486,2.67465581347214,2.44519701125478,4.81130668111705,3.82571134382942,4.29896182883529,3.10672294467715,3.18785194663688,3.65447954524859,3.84769504379341,4.15892712943156,3.6851020211724
"Clec7a",4.3331274203552,4.39355684114924,4.99230468029742,5.6167367422708,6.47718731684343,5.74642038073002,4.56536913520318,5.29063085399822,5.15576639088396,4.15721736914004,4.38559579972011,4.9081305428213
"Ppbp",7.23321680100785,7.61188086061233,7.05778008633385,7.64649080560149,8.13236602112939,7.62288486974729,7.43356963189195,7.07840130451194,7.25886453773729,8.5255185951626,7.92581895464226,8.92220368393343
"Dnaja4",4.87222275722534,4.94245991198304,5.16231717639158,5.48668936304085,5.44731741883761,5.64574137349883,7.40256127157108,7.04017403060366,7.37650101267284,6.07991576212014,6.29829498130858,5.21812657025026
"Tmem8",5.43687185072198,5.75632770871557,5.68492488484482,3.52387967391841,4.62192753492187,4.4462334378245,5.00886010953999,5.26689544187423,5.10865134034571,4.73410233499659,4.85983836140706,4.73087407044637
"Fads3",8.62510315243469,8.6302548080711,8.35057041343653,9.89777967288312,9.97999081731134,9.60337374903544,8.96137234530623,9.54219370964933,9.08831633624137,9.39278863130889,9.91745712756321,10.046070734542
"Kcnq4",5.30385305602704,5.18803652441183,5.43360471385125,6.7553100544967,6.604965745464,6.84425599016921,4.91552572268223,5.01952505810647,5.32138821581244,5.13255287998799,5.5959918647956,5.70198542294639
"Hist2h2ab",5.71007130131819,5.77955931103725,5.81351331800399,6.14924175085462,6.61329213210868,6.30632732627832,4.22263008718867,4.28066440037342,4.18243839465139,5.69332720297465,4.86226421838594,5.61532774149609
"Gm6277",6.24913197779845,5.68441816354472,6.19853642302203,6.3209987855728,5.52652765937916,5.521788022826,5.21822522269251,5.7819826425091,5.21156021130364,4.24991772625584,4.86498110263426,3.7792919617648
"Tmem200b",5.50520740145296,5.1334144696846,5.79788172781394,5.22567361271961,5.53663982579174,4.91451658100866,6.32446730865917,6.20134135227659,6.27630711520951,5.17242044231132,5.81106682449469,4.81751067198549
"Ighv14-4",5.96566406471956,5.5447210928041,5.76163548419852,4.43606537203073,4.90418853375458,4.95399529269583,6.63045788746863,6.54584773414741,6.51879238939494,4.8387742862975,5.09946258986123,5.87394132390899
"Ighv1-12",5.38455808289709,3.74775050011179,4.1726392652492,3.39736701918702,2.57625191069987,2.35781350027196,3.05985693519034,4.28635134892694,4.05595909144433,3.25788030142354,2.77450194218021,3.12155325033229
"Gm7233",2.3187930519463,2.78020192974363,2.91191742162058,4.03171284411327,4.01527985077878,3.93418577122372,1.8731948569635,1.43191369800818,2.11998827906008,1.64206034936641,2.75961194616104,2.54947942108583
"Syne1",5.36616947681179,4.84512136748747,5.76052961682896,5.18659026064701,4.63896941229336,5.60841143665016,3.78506071519914,4.39414697953553,4.25868946258899,2.81996100447667,2.76689572690269,2.69947540904872
"Tspan4",7.29080795092496,7.83424611354979,7.44068252829373,8.42564236782686,8.6156188504539,8.98788780235864,7.35624541009012,7.06641044705754,6.96417999210011,6.48937036694409,7.3130244270765,7.99834028982997
"Aqp11",6.35542791402625,6.59653908946114,6.82415486656298,7.5575958867299,7.55947063778795,6.78022963985109,5.24811574377797,5.77860827891261,4.98677704263649,6.50134872093179,6.51801010032079,6.79437095061877
"Gmpr",9.81323689175283,9.46576265285853,9.56403897542317,8.49264286872996,8.3868009305658,8.81398070946654,12.3369783250502,12.2814915781786,12.2007557749148,11.9221576481897,11.5578966450224,11.7814269600515
"Adamtsl5",4.65790933640807,4.25655526992165,4.03921597700726,5.64520751156791,5.78865973051311,5.51240716765238,4.76480923891454,5.19875518996229,5.14205754144035,6.4017555054099,6.23785205212678,5.40638576869474
"Gdpd1",4.95696742986406,4.05142214707978,5.11040744934742,6.01089802994139,6.54992982360127,6.57914687599742,6.10114525702648,6.06744312391829,6.10862520097492,6.55848863471788,6.56350219114394,6.56128562312291
"Tmem41a",7.63852739592706,7.84955184229128,7.35931148295,6.40010891098762,6.46603552526344,6.53988912836755,8.24003672637565,8.42293502784818,8.43081629626342,8.04027965601153,7.57865211465954,7.55104792796945
"Bin2",2.8512379938908,4.31979881385476,4.12880369370805,5.87932775014893,6.05984753634622,5.43507877996565,5.43526413413814,5.91924771980433,5.41523937956679,5.32810165676479,5.92227406280991,6.40853367063005
"Rnf128",4.49980662902412,4.58136993091273,4.75647821374786,3.77914737042154,3.74118880624857,3.1155391267446,4.83159389359338,3.99804061809553,4.69658991762743,3.83898445211676,3.7772854886301,3.87135473375202
"Baiap2l1",3.39671815340225,3.27955214815704,3.43672279222494,4.83216669458923,4.30955803908602,4.78933979218274,3.49517660910679,3.31677279238264,3.44359003824332,4.55406190057935,4.52138722663933,4.86893252740961
"Neat1",4.73230794557222,4.55102864060947,4.33206495090223,5.46968772817467,5.96524578470318,5.82108075381977,10.1991926213972,9.40566751225743,9.58989155662865,9.89592697958282,10.4146996192077,9.06433141216419
"Rassf7",3.24371444318704,3.33839021323518,3.11669410591275,3.85184803315201,4.23995534182145,4.99507272471744,2.47388777920477,2.69021568648573,2.75122899790364,2.65104779349714,3.30798045914865,2.77470757558834
"2700038G22Rik",5.33200830930676,4.815780057857,4.16034919594245,4.25030444395375,4.20723885673268,4.51061583957535,5.65354902911159,5.90160213062758,5.48498079910965,7.09233228854156,6.49531834059164,6.57914687599742
"Dusp6",8.85635749365012,8.30846805540863,9.05345686548526,7.99391766852097,7.69750855431565,7.4847923544316,9.95942906014123,9.93618410814911,10.0593787759912,9.29064767386813,9.44953168778878,9.91929772600967
"Spaca1",4.55462924809433,4.57943715520033,4.67633568625574,3.67625340253595,3.29695672803146,3.59880039334114,3.5814111430613,4.12323392475191,3.5814111430613,3.05255341171441,3.00878923490525,3.29695672803146
"Sncaip",5.85091464170123,5.81701917514032,5.97674163255936,5.85953408723785,5.88635394164495,5.98747482031685,5.55905236293478,5.3388280468651,5.51983723705541,4.55297029240034,4.64620695878722,4.10559333313944
"Akirin1",4.05402563920319,3.91465425546684,3.66232534965807,3.42831652337672,3.63497703099801,3.49505531512053,5.75257462451579,5.07793271153268,5.3357343696975,4.06210559804461,4.50466105917565,4.48756065139308
"Otub2",3.8631829475871,3.58047471527215,3.56392211811671,2.90253827460144,3.31914287300103,3.06033947806826,5.13276534128992,4.94971088787891,4.99803089800131,4.13818301278695,4.24818256703206,3.63551633684671
"Eci3",6.12676351639179,6.75624631201723,6.80133296541731,4.63194472191911,4.54054576525941,4.00862600654634,6.69566138614072,6.38263831009227,6.23346368185675,3.96456861758596,4.24390732921431,3.7989307194886
"Igkv10-96",8.04419824842434,6.87763158951375,7.78083967158749,6.10142387856388,5.99651825704506,5.65114821851695,7.59613132039312,7.42228724392343,7.01685036657734,7.61326308993979,6.9503228039072,6.75888241482236
"Hilpda",4.54249087083098,5.00490340602434,4.64755799855379,5.46865539953127,4.98373579358492,4.90591047675267,4.7040123571451,4.64135149296117,4.69561476190133,5.6841803109078,5.51717673710885,7.1161961890859
"2310069G16Rik",3.41996600787756,3.29964008131331,3.28778488530297,1.95882814122074,2.56070714278121,2.94751114431779,5.88934667686297,4.65265178851595,5.61977670858074,4.82244152087516,4.10049835782649,3.67813963832008
"2010003K11Rik",5.66762116729973,5.10634913756099,5.51192367946894,5.20922927588905,5.4010975502415,4.92824135909755,7.20987119772715,6.97510822945043,7.1278556606197,5.1248974628216,5.32010683227748,4.86458181148396
"2610318N02Rik",3.24752862785256,2.90434679052351,3.37033500003633,2.68925716862501,3.76232050203701,2.95208065661158,5.86236249893304,5.38442147338683,5.34334403930322,3.7363885890892,3.94091252756299,3.69314903031888
"Fbxo33",5.87758543161776,5.60175926849659,5.89837851552183,5.40257418724877,5.82129668591809,5.83896002101699,7.0152090570994,6.9400680880108,6.73882232008003,5.8264080702069,6.49781334482331,5.28945266608573
"Gulp1",6.7182260257313,7.1196601539689,6.73781099549941,8.2156633086577,7.71695466937976,8.0168114026948,6.15485379088669,6.15772680176163,6.20122377293864,6.57382503846451,7.18272312523953,7.27028419987574
"Eva1c",2.82556775787018,2.91905225682233,2.64068165529297,3.54947073936822,3.09820305309361,3.27298607894426,3.45123670963501,3.90752183683047,3.15812066034065,4.70844631099673,4.61195335301293,4.67291440826059
"Dmrtc2",4.73085220069769,4.12971845574937,4.5784800348838,6.16493273101998,5.19836774534448,5.59198391296825,4.23679405792335,3.21332241069411,4.64207277583545,5.38496114231636,5.57487138123867,5.31211932818824
"Cpn2",7.63335122723559,7.38118700477476,7.67903596101925,5.68232203033876,6.01906438547795,5.67450565765822,6.06047196576005,5.87934499743244,5.74973397076534,5.23558803588289,4.92774886798995,4.73695632179911
"Isyna1",5.57330771308619,5.54563209664227,5.84652897478075,7.07976418879262,7.34120678903193,6.54367306094019,5.9341514888166,5.7239063556553,5.87517758585071,5.91728016704974,6.77999755949642,6.88873579854122
"Apmap",9.19590140801336,8.15994898150334,9.19321867658696,7.62036409594974,7.7110398874846,7.98354700079544,10.2113668104833,10.0662878772778,9.93442649172433,9.32999755013268,9.8173035770548,10.0546928119026
"Cdhr5",5.53606244017016,5.72775559002519,5.55274545268562,7.86978906176024,7.81468006196874,7.9742787373124,5.60867482944039,5.17736148989034,5.50397435401531,7.89539715171998,7.75226150116463,8.06721286875744
"Smim24",3.7667980027611,4.00199565692392,4.61111212335628,5.20431025547925,5.41445523866331,5.80560577547518,4.18155799169714,4.37323646590574,4.1998345532894,5.60637887159759,5.33600917697646,5.34894022521861
"Mir345",2.7970316454509,2.81834576850981,3.66974924096571,2.74770052072222,2.40739341886447,3.18594525919447,1.93663348332606,2.77491072879481,2.18543857233041,3.90793697171337,3.87727941564522,2.89941286627323
"Bbs5",4.53848512222272,4.15911404237272,4.74682225448017,4.8478927537974,4.88964368337922,4.87904906920305,5.41379444937586,5.04997200127372,5.08270137860829,4.3320583976719,4.54007922948091,4.33890445855667
"Crtac1",4.16166531975626,4.0917543290534,4.18860149906382,5.65097221794954,5.37673327938716,6.99874539870414,4.40895405885442,4.67806815744548,2.8619958662039,5.55945115345833,6.17444694754321,6.54461003816131
"Clec4a3",5.53256090179047,5.68710002779592,5.86226391957388,6.7047854898311,7.0298483544432,6.67647030688436,6.41831368950141,6.86797459761675,6.51298433681202,6.78250288808658,6.83458630249736,6.57510485413458
"Cabcoco1",6.91267893833514,7.38040355783837,7.63824995251009,7.11883000847806,7.666723303061,7.68248215052301,5.0185333084225,4.9957003458123,5.23616491340131,6.00125765772598,5.90140065093733,6.5605611977511
