"","WT.RT.1","WT.RT.2","WT.RT.3","KO.RT.1","KO.RT.2","KO.RT.3","WT.COLD.1","WT.COLD.2","WT.COLD.3","KO.COLD.1","KO.COLD.2","KO.COLD.3"
"17441097",8.81038079588918,9.0206016362839,8.6795872826622,8.6737657189926,8.34837135851022,8.52756194332889,7.59610444467561,7.84796054343659,7.42202159108591,7.14835021155316,7.81668599598949,7.91867214219879
"17525353",5.91289855273539,5.76709236705119,5.42804376690254,6.24146775542339,6.17025730607007,5.76973120466246,6.35867509902747,6.53930499521786,6.43829971392963,5.43918865434854,6.47611306253495,6.34460083578682
"17258023",7.77058074503081,7.44910218845829,7.53670845103245,7.31706497980475,7.38246700843077,7.203755706673,6.56566321813971,6.96654148593904,6.61049944396888,6.5962556762291,6.90327953688937,6.80039490040927
"17434490",9.53629549386056,9.83844200896822,9.62176874194412,9.72450965155838,10.0567953606701,10.0174049401726,8.7456651666933,8.82443636632001,8.6471075889906,8.14224691339162,8.6010867459502,9.83284955262259
"17481776",8.37162247352263,8.7239444754777,8.87873142635619,8.6342999017356,8.87639957447376,8.89047973679715,8.05541597413926,8.05424560398731,7.97639368570112,8.14362887680761,8.53894205072701,8.9573063051534
"17312630",5.59068842586133,5.07811713501467,5.92495881891802,5.34358563015795,5.57715561899887,5.47527823374593,6.06512334616622,5.90863010298847,5.89088098541403,4.87735448549291,5.40430507248036,5.50733155251741
"17447506",3.67886116909075,3.38307860829398,3.97792423729303,3.06409249582751,2.53055502643079,3.42431351812562,3.93311475464944,3.99252388761557,3.92543720314958,3.11813809607611,3.58697766630646,3.57166111943696
"17218149",10.8450295523237,11.5171060694366,11.434204555685,11.6760575984855,11.5830481869475,11.9714419770112,10.8259685352753,10.4601604769157,10.6367262154616,11.0484390921627,11.2225158051824,11.4132822573295
"17310673",8.34628312780332,8.5058167631776,8.17851348055629,8.98355003463649,8.8566774417596,8.93965042784296,7.19241222132045,7.3172394238469,7.43780094170889,7.63040705677887,7.66831345180903,8.20133475837734
"17518172",7.34622217349182,6.98965296081053,7.30627510585318,7.11004463208249,7.11484440359409,7.48337370489497,6.52194350421766,6.5713394652794,6.54618880332792,5.91992252970758,5.81011168879652,6.31600754891767
"17439464",7.36844912397391,7.06735686640945,7.67029483590812,7.0164072836856,7.02285124901329,8.03063169131303,9.16442084781109,8.8893515980393,8.6700412756777,7.97902993459127,8.35573590843676,8.29465534747102
"17298775",6.21047304422618,6.07091589390267,6.87676844248308,4.59332703685291,4.54544672865255,4.49056115246697,5.63381454074613,6.07989019848945,4.84407632468771,2.9150032873751,3.9306674400085,3.6460438397489
"17256697",10.823360678234,10.7206077421213,10.5835992164012,10.5684875674168,10.8190835409658,10.6282065043747,8.94200608653183,9.35200439904787,8.70442514477689,9.60857247701118,9.3516840732362,9.7509828995709
"17228846",5.35300596388083,5.50418854030623,5.59931214261235,5.81373696480103,5.57445423670341,5.55105571751891,6.92591774915118,6.69208298836665,6.5716896204233,6.35702041446756,6.61577570537087,6.38901069378231
"17433931",5.11636046444372,4.77987761487701,4.65133162400056,4.20969733529214,3.7222214179889,4.29167381662467,5.40791438114074,5.3437009647483,5.00160814560689,4.48838312043741,5.35928173477094,5.30748129504909
"17245383",6.43570587119881,6.22826173881642,6.3522917421975,6.41761964128629,6.55158655046825,6.23306166095478,5.92718945640928,5.61530576636071,5.63798405647347,5.59982385291241,5.39171646140575,4.84163767054631
"17245539",5.20724811041533,4.38959392939646,4.28927921549642,4.57321962668405,4.34262559180445,4.89741056763959,5.09379569772247,5.17847858131486,5.54349599098265,5.65431508828394,5.03741601875882,5.45224826176047
"17212982",8.18486446571295,7.8282633426395,8.26393948845088,7.44557984084429,7.61969579414547,7.22784725901797,6.87381887600399,7.03826448306466,6.79751802597854,5.95220920609028,6.5765108609386,6.73097524632031
"17505426",9.0493559296024,9.09504499401735,8.89707389143244,8.85669336044878,8.92118973136383,9.02154835884378,9.91259294410128,9.77555190735281,9.9376578321624,9.83878751153623,10.067748475833,9.62086927134382
"17243057",9.03394049208544,9.00947382788355,9.08642582627317,8.95087399630343,9.05044660246899,8.81489904301558,9.64745415154623,9.73648710458924,9.59625257213596,9.35886638086654,9.6357666366504,9.14633700868337
"17350369",5.07870611321763,3.86156515113218,4.26365720766771,4.45282062670707,3.59709284170797,4.54127583773545,5.09020046566882,4.83640173920884,4.98662641346648,4.83103881852664,5.94850032672662,4.37978028699503
"17275392",5.41684309074926,5.29483151048645,5.72963799502978,5.37974774181146,5.53460207243146,5.94794670439222,6.13873710432194,6.1343442627296,6.24815207033018,6.25153445902776,5.52932126960625,5.50200003214463
"17244140",4.45047192551016,4.33019308378484,4.88569095362879,5.04876680562573,5.13535784912326,4.82005559120744,5.277014982437,5.05887318113303,4.63560823196082,4.76304360842283,4.43083357251411,5.19743140670261
"17214487",4.01511339615291,3.95127156836883,3.868785762186,4.61482764374908,5.07336787373107,3.83663743404657,4.62047143807029,4.6705581797535,4.66473867060316,5.57299460959085,4.66664654256475,4.70295775661557
"17523861",3.38286381733475,2.80840549200856,3.78394174939817,3.21469926657471,3.4104476667377,3.55302715586039,3.61292316904151,3.8019202079868,2.85415269722866,3.01783824594221,2.58714439140684,2.33520094241374
"17388632",7.59222554033538,7.49849495425086,7.39205976670959,7.12369775529463,7.32212045198691,7.46160081236622,8.60969666780924,8.47299202914457,8.71533734910234,8.30926487985076,8.35162045504861,7.92282993515026
"17219242",3.95934941035887,4.66582298221898,4.88462822547135,4.58147867780259,3.93062760781189,4.51420577882027,4.47682034239288,4.11410388213221,3.7012314770146,4.55972221456067,4.58949846976396,4.71044425004807
"17345797",3.08621878399635,4.68186502128869,3.2662443496659,6.94168320938831,5.86069779714645,2.71075677066682,4.02087160638215,6.1598558360401,6.81745823247355,7.28725897048513,3.35440175526694,6.72254024333613
"17487374",10.1678665820124,10.1789601004748,10.1925482058536,9.60839955829665,9.76375575465434,9.32259676035229,10.0988579085968,9.86676731054272,9.59423397679965,9.11516176397734,8.88065270671992,9.12524999189784
"17492066",5.97098516729127,5.76954291050809,5.99351556042153,6.09400779727116,6.0954673965021,6.06933186568511,5.6867713404171,5.53724377520231,5.4998814921069,5.18200372600926,5.42496752693015,5.24240829138976
"17352862",1.9574800111659,2.38499893359194,2.2113311599761,3.73153283384185,2.62031968184522,1.69013900265305,1.89680030104742,2.40217109897763,3.29529352362981,3.67622357470512,1.98643667412767,3.62817163654683
"17536436",6.4022710584092,6.5581745950426,5.74653567662658,6.76855678645601,6.67058636146923,5.74255556506364,4.94192641411394,5.61123086954917,4.88353884879125,5.70389136959632,4.90288053820755,4.43920693483582
"17441191",3.4839448504319,3.66458518858963,3.68813660010204,3.63783101802098,3.35124288934376,3.16700140899901,4.54936627433987,3.98042758494286,4.13249422038541,3.37349745630494,4.40508332068794,3.99631252946029
"17317983",4.46468853845252,4.47661465434269,4.85536722679445,5.80158465354341,5.23610050307595,5.30057249311394,6.59105493901976,6.84738200182345,6.56238812694298,6.63759318754704,7.14927987410641,7.45557709293911
"17454209",4.89858271679863,4.11801191369166,4.4044084732236,4.79263955415131,5.23931780531699,4.2447422812471,3.61627415565602,3.8675422643024,3.70155808595261,4.98980879320519,4.10743792855105,3.44417162547193
"17410031",4.52120612675903,4.61167096050657,4.19064266856388,6.23146138914885,5.47791633450383,5.84587387123204,4.65599289461637,4.76780273387188,4.80002831273516,5.27229511418344,4.98460395524871,5.26139254246803
"17368666",6.33628966025395,6.54499816871994,6.28921375643008,6.24083376401314,5.93758676620119,5.9456636090933,7.22405830137714,7.2069050534028,7.30679818608261,7.27761609795603,7.49008511593031,7.04175844333652
"17266911",5.46875680754956,5.0314902398704,5.70358856613731,5.52969209392386,6.1663280578493,5.79633855367715,4.94480954424899,4.99761434549075,4.86623628913552,3.64140572534536,5.58171373951753,5.79103052389672
"17279919",8.80352247225007,8.6825150074794,9.46375577915375,9.19805953806623,9.01919224585457,9.32733321195156,8.577648509675,8.58113909327769,8.45860416120204,7.33633450210355,8.23327304318437,8.88064277569684
"17401357",7.27320409905978,7.01404936609961,6.9783602187765,6.77925257034108,6.39184135073654,6.65820647509644,7.68847916441981,8.13211876538961,8.02991549708921,7.88273935425421,7.90093491003082,8.62079843762799
"17280806",4.81201491026388,4.40479504452504,4.74688959984191,4.21031142939582,4.63319798494592,3.5038731394658,5.90988570021646,5.86116196081155,6.18002811403149,6.30876022795366,6.28040840757804,5.45590140863721
"17481960",4.42385511149794,2.32949939461107,3.85864481788773,3.67276442456035,3.09401183680983,3.07437866862095,8.60206040686841,8.10297105113012,8.25371313309481,7.95012480243539,8.14477509898675,7.74974510218967
"17548850",9.61804646376126,10.03223610317,9.66437138563326,10.3994934553177,10.2232434155874,10.1938205339738,10.0210900583033,10.4091126528827,10.2390925389151,9.17349591861076,10.6293132302871,10.7707524918738
"17481057",3.94146932755488,4.2612348082589,2.97201224092439,5.69096734730858,4.32960938235982,3.27025291287571,2.95607168267117,4.05235908992105,5.18928035645725,5.07570149707795,3.29269497448938,5.11280826007394
"17519282",4.20308567760503,4.26510767279607,4.75529021355734,4.26878809301373,4.95572445076869,4.93401984672935,3.90722687892251,4.5678947754246,3.9986258148765,2.79955908022711,3.29758705624283,4.23116017533265
"17218514",2.871544092624,2.50492413949782,2.12928022508636,2.64468319248903,1.74387102646751,2.29299094906383,2.15199128136248,2.31545919149141,1.70362580525538,1.74603472642852,2.14277677422749,2.07111685730091
"17314972",7.72746263020463,7.31817877258246,7.14419769614692,7.41420395256493,7.3040196799785,7.16307608826337,8.25829456469148,8.11774554177732,7.75931831642576,8.22658830737724,8.28099234474065,7.91214806186601
"17386591",7.98106948661449,8.17216701053648,8.19467923623757,7.89944918394101,8.09945084539752,8.14402591242266,8.85648887876961,8.80096527908782,8.76162294548064,8.91325025608724,8.74260344605658,8.33010703415474
"17231033",5.98573657487619,6.11129001455971,6.52644896591337,6.61636837719302,5.53580686746855,6.22923687042109,8.30776929404013,8.12987488968461,8.36872406710817,8.22919131852771,10.0758541693089,9.77788105638652
"17313100",5.63782454696183,5.66830893563071,5.11400990090259,5.53153721597136,5.22542439160626,5.54104460687417,7.36752847286586,6.88374812585249,6.91667933369651,6.95100717060082,7.44032431220248,7.16560949473886
"17527054",5.08360464198505,4.75245529048843,5.14324200997759,4.84420527146517,5.04131897638524,5.4037071364308,4.14794034734329,4.13665096288919,4.12569139764844,3.83885622800151,3.97245350714939,4.13368798566547
"17459153",4.1009449630249,3.74593621501755,3.80836160017718,3.89905972368213,4.23828688313822,4.85498647479179,3.19953912529753,3.22140303226088,3.06190121464806,3.25647051756119,3.09122018933272,3.19673522369752
"17408509",8.72616419517139,8.57477214089953,8.50626275159909,8.32428408272297,8.25063253076642,8.45078381315021,9.59437233942662,9.31659696534518,9.65790919008504,9.33199190672567,9.4723367202698,9.3104926540442
"17229178",7.97037445514154,8.49775327191015,8.22332249689308,8.94352683220681,8.67614060574,8.73408377489973,9.30128329466744,9.29056545778104,9.60624388598618,10.0973728155988,9.58859145079131,9.26583445298783
"17264792",6.87759932421396,6.8091702126926,6.39132415617235,7.522994330981,7.17726372374356,6.4013859570623,5.75460187771965,6.16204989600581,6.41690022417776,7.41167544138577,6.07604016216108,6.43217176084737
"17529793",10.2510662387725,10.147031631954,10.6795061872332,10.0347731551326,10.4797521744592,10.9648080305634,10.3447664981427,9.89876601683278,9.8031690955781,9.28001269494191,9.50039605985661,10.1838956902275
"17496211",4.00847142626237,9.1116802655407,1.40902760860961,11.3847672538498,10.3078485220694,3.94340615511705,7.79722532665445,10.1587675602699,10.6930534670667,10.8497250927302,6.65573306157278,11.0930647798186
"17452405",10.5815179123869,10.613840598192,10.4535856257514,10.2482940216372,9.90909962134892,10.3146577723942,11.5491340911763,11.3057485251936,11.4847436871496,11.5545356500078,11.2599568812807,11.0926488256422
"17507595",2.47228961305482,3.04879082270296,2.34941018469247,4.2013333920553,3.39322683764677,2.36844789185731,2.22471081699249,2.13067675577162,1.98145280753447,2.29342629369946,2.16230762528409,2.74409999099024
"17268289",2.42420007368821,2.66947704760967,3.02172199601844,3.49489540032727,2.72289550519268,2.85299070424289,2.03384797922865,3.1392650416637,2.32695471872445,3.65899140716077,2.59757496170935,3.42658529158216
"17512456",8.21684633279128,8.16189928074246,8.26798483933399,8.38339401476959,8.32893318562116,8.16094237772448,8.99549177697429,9.07978821090603,8.94169053799307,8.67336452835973,8.90521301121401,8.7247884442085
"17448475",7.57564305167357,7.5036508388984,7.56144491092361,7.28367894268618,7.60499979678657,7.60975219894958,6.94694221325621,6.93275767577805,6.87201729136327,6.94438227599398,7.05024545700708,7.11475109144695
"17455401",4.0271125396244,3.70455362552306,3.75377041643722,4.24390265955441,4.5743061236475,4.82835418369564,6.25802634493649,5.88714703147252,5.45496141509649,6.35533998474953,7.12327120021088,7.02644541597966
"17500716",4.7118916348224,4.62944287109423,4.30032871096347,4.5405137454157,4.56125719436085,4.52792266177369,3.73356708526619,3.18811453378021,3.96543445573247,4.16890944788351,3.64495488811486,4.32194286536196
"17535712",2.89071117724182,2.6449468824215,1.87097506697037,1.88858665666935,1.83508606043389,1.7964709823539,2.46601889445197,2.22752226208957,2.08909053284002,2.46736470343181,1.81520520354237,1.92939443999622
"17342676",7.55551518773823,7.45841553064631,7.19584235983607,7.49978089579094,7.82000565608535,7.35872373484209,8.14529579747309,8.13923233150081,8.13111150952492,8.18644108361484,8.10836134491429,7.96314704223305
"17472678",2.54795680921201,2.645197771057,2.68122864895439,3.18252338750615,2.63161606640716,2.85747995896365,3.06711241669566,3.32294093050061,3.44309470031778,3.39839318378531,4.36438649982041,4.17480986149636
"17477897",8.47372438042328,8.28402537634143,8.83689598207223,8.13350270846189,8.75435249666097,8.66929430350386,8.5771873084202,8.32472197443437,8.01417261627685,7.4885443934657,7.84840432581314,8.15591481563619
"17405908",7.28340756164562,7.20526295739424,7.16080025494791,7.07568727832685,7.49296147420721,7.15157676657814,6.61487107136896,6.59513703149374,6.53640446174157,7.19855589800621,6.82959129490753,6.8716740921141
"17487982",9.7058289863168,9.55467947987882,9.63798442315611,9.14380146413894,9.56162291340927,9.27548592910272,9.26107486459732,9.11578937122006,9.2402265924708,8.10331424452137,8.68723874096229,8.89356291410488
"17483516",9.86398859636563,9.59083207782574,9.63735329534466,9.44006929663924,9.43204993284638,9.36048740291387,8.83704982680867,8.8344661988237,8.79756604561086,8.73859763752388,8.81900831440101,9.16956163207201
"17392991",5.68340110356936,5.39938842610582,5.6879550639238,4.92060039103208,5.55604977572603,5.80988410700008,6.4043734909875,6.02178665422907,6.44508423468461,5.30365154682806,6.00069311456392,6.32521122968748
"17519498",2.66839512283373,1.66893091239708,1.97473884344362,2.13851440542156,2.10542913251016,1.95399278788643,2.6431422109439,3.21530784799386,2.23267687499157,1.90558385740128,1.82830631476599,2.7105466756215
"17300349",4.57862581056493,4.35368062916086,4.99020376033499,4.32193748452761,4.49256264473034,5.40007082994754,5.16550197378354,4.98973151137194,5.15766807755427,2.93561120580831,4.22868660078306,4.75809480218358
"17487457",5.89919769618315,6.35561462193599,6.27693696930057,6.12548892255857,5.80768447405319,5.5314258841551,7.0614727158951,7.18167539924175,7.07426933667407,6.53623674972465,7.51724426364464,7.1421157745362
"17496742",4.12288781153172,4.25326486299296,3.84994989264752,3.95047286537528,3.86864478496556,4.0395929750272,3.43035755174858,3.53219567180082,4.39648873607296,4.74245800780091,4.60072295735403,4.5749441570679
"17517592",6.66929181668544,6.20643834820346,6.35202280152774,6.01827110147348,6.11433510904965,6.04398064223549,4.95589188995101,4.89203938798343,4.62728328254663,4.41372233700467,4.77939466086189,4.50722953009498
"17470457",3.8739876914242,3.96891997931751,3.19725089939703,3.94849866739004,4.4793697421453,4.95297063530127,3.3970812287365,4.23746308583922,3.68307051143788,3.97344583219006,4.52532402998125,3.83147977038126
"17492619",3.577139472244,3.10146976575339,3.46935413677182,3.16758394939551,3.3777463626119,3.35794722397432,2.35899140561023,2.70789117741138,2.68324383851669,2.65392600391693,2.89309236308072,3.1410362757361
"17519538",4.7716987856598,5.40913588753493,5.69577444873973,5.25657974865057,4.71510424577659,5.5012761108118,4.88478881983833,4.55989402763021,5.00263192529935,4.04962799328327,4.12405371908291,4.10757646568983
"17418141",2.63198720776608,2.07238432611922,2.00782610982976,1.92112006348077,1.90262380601889,2.3843066128694,2.92163492048964,3.55184430828368,3.5147456298833,2.71685617703212,2.24536402619802,2.7573060786802
"17497421",9.40939365792743,9.208193562981,9.56458254148961,9.12184989414389,9.35625188184289,9.51293468372822,8.63264780102123,8.52598188611664,8.33643298663194,8.32703575350931,8.55077822740702,9.24708642292847
"17318483",5.92399124261296,6.16314842347752,6.28457856531266,6.17558283206586,5.90429382942161,6.00698328925537,7.13992728061956,7.15066951591239,7.27550933578575,6.81606019762893,7.39891213206484,6.91732683222731
"17445162",4.6240369737508,3.94115950679524,4.01568123464486,4.43305586954648,4.39352527457849,5.07290117044599,3.2571336573075,3.12445792492038,2.86081236842324,3.14562371852215,2.60630023080861,2.68950225953232
"17282216",8.87313244042189,8.67392328109352,8.09623713326658,8.65734828714036,8.4865056519374,8.58658023265152,7.71300159967712,8.07282797613869,7.80116741822261,7.66929215487948,8.47078274957863,8.69824873122047
"17347680",10.2176853552915,10.2865732028113,9.91958848789926,10.186275145182,9.50028110506736,9.37070150326677,8.71878673670941,8.87151366416607,8.77992906232651,8.32211929626312,8.9001318464702,9.35717399467262
"17449585",4.99299882892822,5.18156785349336,5.32862588634897,5.27041901831568,4.54413687243329,5.67652730684912,3.94328450656883,3.65495556188674,3.71360593533048,3.31403118066663,4.03847525592238,4.32754219154906
"17227089",8.37436293324639,7.71143762209012,8.09910344388744,8.31003198935502,9.15635825583745,7.74290471999906,6.75880181182889,7.29887565483695,7.00104064547984,6.91874536434509,7.33670562298466,8.68676552131882
"17359834",8.33139404116925,8.29271554831629,8.41201290600159,8.57907196170227,8.65090133941414,8.57509403646623,7.68118212540802,7.55340587101332,7.5126649232685,7.94176361293872,7.37671502416999,7.70106223747548
"17484040",8.12856910883842,7.70681741256169,8.13134714918749,7.79600932527752,8.09650147180148,8.41665186576312,7.97011920632038,7.96961345679593,8.06823158594359,7.20303013622268,7.43223472425119,7.52738680316911
"17431619",5.86617743754113,5.19188965238333,5.8537675724834,6.10817004657057,6.41012127943222,6.57029469141403,6.1848257052513,6.53931936673108,6.42132189986445,5.84080322951852,6.17342598188972,6.57140175793035
"17431607",7.47765424427874,7.40129942594825,7.56966231862189,8.63601655638622,8.86336758897983,8.42849039026108,8.39222087610724,8.89334756832866,8.60237168921635,8.2874682697464,8.97512442840747,9.314059077804
"17431612",5.3130958383595,4.90800002792107,5.0548396515572,5.75685169760116,6.07303844024522,5.85777253916242,5.81389773772782,6.09195355798102,5.64234837077124,4.96619721419947,5.82444201964056,6.1038921028858
"17322842",3.62252424789091,4.02295992137279,3.11810417644334,4.27461873576485,4.48448840060007,4.79852518031956,3.42104199186678,3.68678405772555,2.9639838374166,3.56150279764815,3.7660374778866,3.60423721203795
"17470616",5.52867038029906,5.27013511647232,5.26703476706028,6.01014778863406,6.38416017125209,6.13794323884272,5.47024074314843,6.16133386133881,5.74507229911748,5.8596177568855,5.94951030324929,6.16847074399369
"17343918",7.16551980127695,6.1168990374306,6.39287402331337,7.1434923661937,8.46724791088549,6.7182536880599,6.15060077687317,7.09199141038438,6.62016582615828,6.175387925504,7.18719197482592,6.68422817989341
"17516564",7.36351376229553,7.31421420319586,7.31817090945539,6.87608883822958,6.89500923878073,7.01062209482191,7.96372543240745,7.88292326115548,7.81023836534335,6.94091603927028,7.60042810618695,7.27694782793461
"17503122",4.23306876136939,4.24125249884599,3.87359437905083,5.29017754901812,5.13755943436149,5.12272274464129,4.13832191443318,4.42767842042502,4.56835322131197,5.86441817970691,5.4422935028773,5.13721132037787
"17217678",3.14625420575743,5.45208034114508,3.48087758332019,7.44032739903526,6.58214868325379,2.78247935774002,3.53501733736674,5.84264786937775,6.16412223630754,8.05329043368567,3.60085156405468,7.1724602354744
"17434890",4.54479622181207,4.86697595956043,4.54169581636166,6.45089114467708,5.26035823376114,4.58243978101604,4.40801771146441,5.05951081827409,5.37918319864566,6.06826827511471,4.15411104430247,5.81693111628168
"17268691",2.87116560268615,3.60522582089056,3.21105278086713,4.59952036320273,3.96078592057532,2.71015594401978,3.51504920861615,3.54948269749939,3.96078592057532,4.43104872596056,2.99708684264975,4.28016144887585
"17314636",3.55861864896878,3.48435277501586,4.18335120802402,3.82806894774548,3.97608850045606,3.60562840539979,4.45661097727047,3.80571363794665,4.58354069154894,4.83731545611852,4.1835174163193,4.09631769653275
"17271143",2.32667813701638,2.90462543107407,2.41148339389896,3.63989969030071,3.19983295152461,2.61085142281366,2.70579878854859,3.06476603544629,4.04343455148403,3.81313599060037,2.61435759255164,4.15431861431989
"17228743",8.65608043062007,8.32742093187995,8.78492839757987,8.41613259162985,8.76725587733802,8.86286088271255,9.9073316325697,9.59716567164356,9.85334314007677,9.61332106894645,9.49534359018003,8.52299140925294
"17344405",6.04723790098766,5.70081708911768,5.5646733622677,6.04329999733545,5.14850992463628,5.83170799419114,5.37163856079276,4.90244227238425,4.87113659339859,4.49097963155475,5.34037425421627,4.6356915535186
"17456584",7.86643925745223,8.0548919381323,8.19594712233482,8.13605609388041,7.87065156074202,8.28811052062757,8.85665483440088,8.8172996436241,8.67626023852172,8.23995191234902,8.63888741446124,8.58670643103474
"17351001",2.53041755755583,2.46279757573957,2.74037472369901,5.3145906071934,4.59160930072686,2.91334628098416,2.8272497450406,4.13994865161746,4.15351429502791,5.25134576869737,2.43785649095699,5.29521500356994
"17303916",7.0163273886018,6.76378513440165,7.25418953378279,7.69844210294179,7.39359032039996,7.05832907807174,6.36845877010202,6.43851760799871,6.54719788494875,7.13765104448791,6.4208377091043,7.05107496078386
"17361890",7.57013039366809,7.6189413586762,7.66891192917802,7.83032565769471,7.82374523508919,7.46615371915683,6.87889040098128,6.82446617188764,7.00923858017736,6.65284663490099,6.81866981195598,6.85945742504259
"17375045",1.9000367489409,2.15935382425772,1.8951437217602,4.10543934620231,3.30138184607277,2.0964147012341,2.1388958857893,3.02949595954534,3.87826742007139,4.57065559669276,2.07672841302359,3.5410210564896
"17404180",3.6797234920359,4.11104747499071,4.35410028096211,3.73188085794267,4.17692760095436,4.71080646617442,4.30426011809443,4.07116337688046,4.46289693686636,4.52003240822635,3.78549180924098,4.45113603922428
"17396162",6.95156777379901,7.43409521398798,7.2622065329267,7.22517651903702,6.89912052010194,8.14503681217255,7.87391006094497,7.3167012899045,7.90066213519957,7.59962150884366,7.98221755902997,7.59851558616209
"17504454",6.32453296304964,5.91054223018225,6.26928535290696,6.29561603959842,6.7519118150686,6.50876089558635,5.09008175438583,5.01068854065935,5.81203681221709,4.20450653150549,4.62351713106744,3.9504719455741
"17514435",3.65568031449365,3.70546577179908,3.37777879324642,4.28517543370308,5.18568982272624,3.84831629486072,3.77886223577962,4.51620261170022,4.21316765471628,4.31543130719608,4.64248412411282,5.72787119167843
"17360561",6.27639977872876,6.47352349938819,6.95967786364402,6.55244319513328,7.29040767761061,6.79921459281054,5.43112985049988,5.41798815886194,5.50061639915272,4.64670711991528,4.81285606981907,5.79067652138024
"17213213",8.1515220434135,8.0067254401288,7.99072418189112,8.63042727164432,8.35234646389622,8.1287099193099,8.53191894939898,8.71083196755719,8.6803951513551,9.21635189798715,9.17451463452406,9.44543370214532
"17229851",2.9840817311268,6.5766075138975,2.32319219197164,9.10500221241793,7.865599828549,3.47667283477631,5.40951864374387,7.51603461767646,8.29647701419121,8.9854406127735,3.83506263971131,8.5245365563857
"17401041",5.0847480407295,5.22103215325997,5.28190868440074,5.64646093765685,4.88207803639552,5.65155967869939,4.39206160668076,4.63878448041755,4.99520997636275,4.31725329057032,4.43305572811365,4.75853518553699
"17330188",2.19431858930529,2.28319226898436,2.12539110692637,3.18255591923257,2.4927556674822,2.54843443685929,2.00707607231026,3.00771940470847,2.98453062894266,4.05869405172729,1.86962033823103,3.14841227207436
"17349520",8.29182716466517,8.12603316528058,8.46263625602445,8.24952623290947,8.46605538491418,8.54034063943575,8.90364467818047,8.7230675452075,8.71110638101307,8.9076166200864,9.11669621911821,9.14292026072132
"17513806",6.77531487039065,6.19685967300527,6.45770369374632,6.61208735731159,5.82420262774423,6.39803817033864,6.92462211231498,7.15336309240221,7.45105698610041,7.22279416246921,7.65428483773764,6.91928001840627
"17419840",3.04271330303242,3.12487156129343,3.19735796278227,3.10747471304199,3.80994400835545,3.21788736327559,3.1458403432667,3.47855783509988,3.46008440200406,4.21267535788286,3.82665791027754,4.10483288603931
"17547965",10.0615833050311,10.4138551881814,10.1706956873363,9.90385438784201,9.58525057615626,10.2666510728159,9.00229335360116,8.66263995758885,8.76724931820751,8.80648519893128,8.99424033520139,9.45100730381989
"17273304",7.72179585874961,7.64606666994516,7.70832652642214,8.54268018542904,8.29845033256189,8.07049051492744,8.15106265890577,8.51631572519454,8.36749523488107,9.06014681208837,8.41770587410923,8.22483188192193
"17548912",7.73646673611272,7.8214373771596,7.94274544740552,7.94490613929052,8.05966911217614,8.41164004751599,6.95072035117133,6.98380726873042,6.8613155231722,6.47524532839089,6.69158713278366,6.88608677246351
"17272857",9.04473557581855,9.22986269126969,9.00437494786336,8.75757807758093,8.33121502086327,8.10583311218703,8.66780505483689,8.59410290938447,8.69287114364258,7.5593095568445,8.49376656098823,7.53557155266641
"17528586",3.91151046023722,3.64822251656487,4.12584591275438,3.80313693263922,4.46224216125663,4.43058523413011,4.76731997090671,5.33785854948886,5.4804051681698,5.62018024448046,5.12950739427119,5.20408635845393
"17498502",5.71779052823817,5.58383177929933,5.50752658507279,6.01405433758302,5.00458697183767,6.31563883922314,7.16074464236061,7.43463134813296,7.34992865691926,7.12200763268864,6.67123284864152,6.02008867794806
"17471222",8.5113384923744,8.29665059184159,8.39100501356091,9.33077947351328,9.59200893207494,8.98790512931554,8.52860751238803,8.99739913754996,8.19572542325885,8.59665488953125,9.24193192328534,9.10331413804302
"17489886",3.69853047109053,3.50095786161818,4.33172348401266,3.99677385839105,3.65509500703702,3.29160498908294,2.98047695356251,3.07739054254166,3.00722028980156,3.12791126700099,3.45148765257823,3.12809048747161
"17278512",8.14411976163026,8.58400106820714,8.14404915223047,8.9275123836462,8.48973193085112,8.26458550933278,8.89068244002216,8.88240559513417,9.11019628648223,9.750505727253,9.37117873746446,8.94520151635147
"17321248",7.1151587032107,7.59224200767024,7.69944773768926,7.60497156339542,7.57952813459594,7.4597861394886,8.23376567178678,8.27004719310298,8.2396291473629,8.06365519381945,8.43952682470809,7.85473585695101
"17397426",7.69012390045902,6.95213619607977,7.30383216777615,5.95765612749058,4.72681842622091,5.77983742938074,9.52727543761061,9.34784680415847,9.37574270161143,8.58858308300463,9.1285960269425,9.34246766594954
"17361352",6.80648987872893,6.86776832062595,7.46532184689751,6.5244649207792,6.97793822812334,7.346167980063,6.1197062904492,5.82573850807246,5.74586925413629,4.54266241736641,5.64269934269254,6.08909375868323
"17245171",9.26758194499539,9.35728368611928,9.25050454849841,9.47156512882181,9.31583311847613,9.40182112327018,10.3285216199442,10.4491238428684,10.4960485034998,10.1406506913256,10.5100098061814,10.2129982542709
"17399012",7.76995156977138,7.4992392911579,7.81871746077877,7.55091010360163,7.50132947775481,7.98052512209612,9.45823301726892,9.07718913559473,8.99126406095871,8.505240591203,8.91416982458738,8.5721732302143
"17247656",8.37245236921784,8.26719817179405,8.68619522901071,8.49294115098959,8.78366121245319,9.06798684900002,9.41639845516721,9.12401761304079,9.01703118139081,8.43430832645581,8.81099717325994,8.99485236707074
